Dosya_Adi,Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
ember_8fcdda987dc8.exe,188416,19.37,4.422,135,2,0
ember_ebc320afe24b.exe,36864,57.44,2.676,59,0,0
ember_4bd792a975ad.exe,1200000,4.04,4.193,103,1,0
ember_32fcd625bb57.exe,521216,22.88,4.875,1,0,0
ember_7fc8d6485d2d.exe,40960,49.49,3.857,57,0,0
ember_50fb99a52d87.exe,29320,24.4,4.751,0,0,0
ember_ac97ee31f7f4.exe,5000331,0.85,4.168,155,0,0
ember_825d7e29ed46.exe,10752,36.34,3.208,1,0,0
ember_39c671218be0.exe,29376,26.72,3.86,96,0,0
ember_e44289b6e3a0.exe,1064448,20.28,3.895,308,0,0
ember_48e633a36d0a.exe,406016,1.49,5.705,12,0,0
ember_50038cdbc4ba.exe,1190400,19.11,3.818,235,5,0
ember_e0cfd6742a0a.exe,225769,29.11,4.457,102,1,0
ember_4eccd1db325d.exe,173056,11.73,5.983,146,0,0
ember_7efb64d12ee2.exe,145920,15.31,4.223,85,2,0
ember_0b135fc34c27.exe,240640,3.66,4.7,1,0,0
ember_b2fbaebd8174.exe,1611776,30.19,5.226,570,0,0
ember_3d45d0c7cf07.exe,16384,19.06,1.605,0,0,0
ember_755c3b6f61e4.exe,574848,7.36,5.942,117,1,0
ember_b2d9e6d84cde.exe,1739510,3.38,6.274,21,0,0
ember_236bac0d91fa.exe,133448,30.91,4.765,118,2,0
ember_4e1bcf5a2dba.exe,266240,32.2,3.837,1,0,0
ember_8e6945872332.exe,778926,45.92,4.776,167,0,0
ember_136ee667b253.exe,13312,24.86,3.483,1,0,0
ember_be66e59085a7.exe,7348872,17.09,4.59,677,2,0
ember_65eb1eed7c4a.exe,332048,14.94,4.862,170,2,0
ember_c815f945ea42.exe,282642,24.3,1.239,0,0,0
ember_6fec06efbce4.exe,5003430,2.87,6.131,10,0,0
ember_9b3120c8c5e3.exe,2606592,6.52,5.685,475,4,0
ember_a751722e24df.exe,668672,29.97,3.615,1,0,0
ember_50e160619cc1.exe,804526,14.24,1.097,0,0,0
ember_bdffd6c0be6e.exe,30380,30.13,1.852,0,0,0
ember_794e9a679af0.exe,1416704,16.53,4.415,464,1,0
ember_b39e10b12c81.exe,61440,11.97,4.442,1,0,0
ember_0582f95f0deb.exe,30440,21.25,3.711,52,0,0
ember_4e4ab98a6d64.exe,803171,14.26,1.096,0,0,0
ember_76316bfaeade.exe,1656672,17.69,5.311,134,1,0
ember_de3474596d38.exe,615936,29.81,4.499,1,0,0
ember_59a54fbb75d5.exe,1610296,15.65,5.776,159,1,0
ember_39888642c68f.exe,270336,69.76,3.041,211,0,0
ember_8b2ca7534e52.exe,591872,18.41,3.888,346,1,0
ember_98521a027d70.exe,2064384,13.95,3.688,296,1,0
ember_9cfd30c4ea35.exe,16384,19.07,1.601,0,0,0
ember_e8da4fc31b04.exe,210944,30.54,3.489,1,0,0
ember_657efbe1cabc.exe,5000474,0.89,5.303,146,0,0
ember_76395624b006.exe,31064,17.68,3.313,1,0,0
ember_9559256f9e6b.exe,165336,19.43,4.498,102,2,0
ember_8d5883ece6ec.exe,806005,14.21,1.097,0,0,0
ember_0a2ec6c0a52c.exe,783696,13.18,4.971,324,1,0
ember_077904fcba2f.exe,1558778,2.75,4.508,53,1,0
ember_b095dfb370ca.exe,379904,6.18,4.671,1,0,0
ember_44b230cc2d43.exe,3039232,19.33,3.606,141,0,0
ember_cc4add805136.exe,19456,18.89,5.784,7,0,0
ember_c04035ba2c39.exe,5002752,0.64,4.387,8,0,0
ember_74afc68b957f.exe,235520,29.38,4.718,201,2,0
ember_6b78a01e144c.exe,743816,16.08,5.203,310,1,0
ember_5cd272fe7369.exe,209408,15.88,5.697,148,1,0
ember_95f152a419bb.exe,720896,0.08,3.094,0,0,0
ember_48bcfcf17f6e.exe,265728,5.81,5.895,9,0,0
ember_9367350e2e97.exe,26432000,18.04,5.263,539,2,0
ember_995d57cbf069.exe,377344,14.61,5.685,189,2,0
ember_feb299f47337.exe,2744320,5.33,4.828,329,1,0
ember_23e3d137203e.exe,1977856,19.19,4.572,1,0,0
ember_ce163005a4c1.exe,2560,68.63,3.047,1,0,0
ember_12279f62e37b.exe,49152,43.24,3.827,56,0,0
ember_e1f984138429.exe,1184361,7.4,2.479,0,0,0
ember_de3798656972.exe,637992,9.46,5.513,195,1,0
ember_2942d3911fa8.exe,36904,18.08,3.726,1,0,0
ember_6f6814bed218.exe,1363968,9.63,5.714,557,1,0
ember_7760ab798b37.exe,847461,1.57,4.923,84,0,0
ember_6258ad2ba37a.exe,722597,15.14,4.727,19,0,0
ember_d97255668c53.exe,69533,9.82,1.328,0,0,0
ember_301b33fcd7a2.exe,12022,15.57,2.215,0,0,0
ember_6df1581d05ac.exe,152576,94.99,3.701,21,1,0
ember_c97dc2b2117d.exe,253952,22.62,4.957,82,0,0
ember_da460208286e.exe,8376,15.58,4.112,0,0,0
ember_bc2de35ad637.exe,56320,24.13,5.069,139,1,0
ember_7043969de116.exe,2048,69.34,1.619,0,0,0
ember_ad0fa38690e5.exe,186368,9.52,3.257,1,0,0
ember_6887baed92ff.exe,37888,31.75,3.841,105,0,0
ember_3d5acfab258d.exe,507664,14.91,4.703,420,2,0
ember_759e1ba430c6.exe,518240,20.39,4.225,79,1,0
ember_b1fc038e5351.exe,51712,29.8,3.464,1,0,0
ember_1119e92490f7.exe,971056,21.25,4.519,318,2,0
ember_69d2e98a6dad.exe,794112,25.42,5.317,393,1,0
ember_0e4aa9e86da1.exe,1139568,3.45,5.948,117,1,0
ember_ded74984516d.exe,22176,22.62,4.168,0,0,0
ember_dcf10ee3301e.exe,56552,47.55,4.174,38,1,0
ember_34b93d7495a1.exe,16384,80.74,3.345,1,0,0
ember_5d65bc75d0f2.exe,802291,14.28,1.096,0,0,0
ember_deecd1638b40.exe,15371840,0.64,5.445,154,0,0
ember_7bd05c4e5533.exe,13824,41.66,3.425,76,0,0
ember_3169ecd0b1a1.exe,50688,20.02,5.511,0,0,0
ember_211912018a6e.exe,22656,15.61,3.645,1,0,0
ember_96ca57876dcc.exe,29691,28.39,4.567,111,0,0
ember_b842936e46f2.exe,405376,36.11,4.727,182,1,0
ember_6cd290e5f2f2.exe,120320,24.98,4.261,144,1,0
ember_217b54f2fc28.exe,5223216,26.17,3.79,1,0,0
ember_a87e9532fd56.exe,1130840,4.11,5.376,98,1,0
ember_a58440494e9b.exe,10752,53.99,3.325,33,0,0
ember_3030199b7940.exe,621620,18.63,3.955,367,1,0
ember_255faf12106f.exe,4736,30.41,2.514,0,0,0
ember_78cb2c7f6811.exe,2574771,3.92,5.354,18,0,0
ember_9bd441af19e9.exe,131072,14.21,4.929,133,0,0
ember_4c7ff7b08174.exe,8814592,7.23,2.569,0,0,0
ember_35a2a51a4627.exe,804170,14.25,1.096,0,0,0
ember_6b8d3f353ad7.exe,16384,42.43,3.344,50,1,0
ember_c799ba4dd2e4.exe,5003071,0.64,4.399,8,0,0
ember_7613f121b3e4.exe,826107,13.87,1.102,0,0,0
ember_55241b7f5e90.exe,4960256,16.18,4.731,231,1,0
ember_98c038458703.exe,3584,52.76,3.354,1,0,0
ember_0140696090d8.exe,5632,51.76,3.032,1,0,0
ember_37a7fc89af8e.exe,94720,22.81,5.014,80,2,0
ember_d54175f9c261.exe,14992,21.16,3.433,1,0,0
ember_5e19a8172f51.exe,354304,20.94,3.865,290,1,0
ember_ad27ec19c5e6.exe,28672,62.76,3.202,1,0,0
ember_7993d7b164ee.exe,233472,40.89,3.771,1,0,0
ember_0e8630d4754a.exe,916784,19.31,4.992,340,1,0
ember_198aff8459c1.exe,809496,4.75,5.35,135,2,0
ember_661644a8faeb.exe,2348544,10.82,5.592,1,0,0
ember_e8ffdafe7b00.exe,249856,29.23,4.792,174,0,0
ember_23e98c6846d5.exe,3577029,1.55,4.733,135,2,0
ember_70b2efb73c62.exe,26624,32.41,3.53,1,0,0
ember_80a53bce09e8.exe,4628480,16.12,4.636,641,2,0
ember_781d54088aa4.exe,1059880,17.3,5.346,165,0,0
ember_63a55477d537.exe,1111657,10.58,4.486,254,1,0
ember_2078ff0f2775.exe,204288,12.68,4.453,1,0,0
ember_d36e2ba360c3.exe,244978,22.24,4.386,286,0,0
ember_b2e848a574a9.exe,49664,33.96,4.312,285,1,0
ember_feaef98166f6.exe,1347072,1.27,4.204,1,0,0
ember_d76b21f739d1.exe,593920,28.29,1.546,0,0,0
ember_a55fca333cfd.exe,5000095,0.61,4.602,167,0,0
ember_102d02d45922.exe,825968,13.87,1.102,0,0,0
ember_79beb1985e22.exe,9120,15.95,5.703,0,0,0
ember_d8975b6746a0.exe,131072,17.27,5.303,146,0,0
ember_d0e560b9a6cc.exe,1029632,4.53,4.983,1,0,0
ember_8f54501dcaa1.exe,7680,42.01,3.394,1,0,0
ember_ee8d6192f555.exe,60416,14.92,1.168,0,0,0
ember_c9c5ac393606.exe,2481152,14.7,4.688,400,1,0
ember_06dd7147b690.exe,2977280,4.5,4.752,1,0,0
ember_75d5d61f69cc.exe,11040200,1.35,5.659,301,2,0
ember_e68ed50174ed.exe,921600,3.2,5.653,154,0,0
ember_650988b03cf9.exe,120932,1.31,3.958,0,0,0
ember_af4dff76755a.exe,5003311,6.48,3.857,261,3,0
ember_b5ebd1c0c6ff.exe,438272,20.38,3.852,225,1,0
ember_ca9c200d1a53.exe,61952,30.28,3.405,1,0,0
ember_635a3ab8daa1.exe,17408,33.0,3.768,1,0,0
ember_56c4f7d49a4b.exe,192640,98.98,0.043,0,0,0
ember_f1d2af2bfe50.exe,45056,10.52,1.316,0,0,0
ember_dad0e9d0b87b.exe,124928,30.35,3.518,1,0,0
ember_a2d54d4ac5f0.exe,393728,1.86,4.685,1,0,0
ember_895a8a644038.exe,10478091,2.0,5.386,158,0,0
ember_9c4135415c45.exe,51712,10.33,4.741,1,0,0
ember_f939e561c203.exe,42400,23.81,4.344,0,0,0
ember_9aad2d7e5426.exe,655360,2.09,4.507,8,0,0
ember_c1c5198d8d9d.exe,180337,6.38,3.02,1,0,0
ember_307eb157448c.exe,114688,34.75,3.664,1,0,0
ember_f26dc74b8611.exe,375544,18.63,4.795,288,1,0
ember_9b69752a930e.exe,66242,28.56,3.833,65,0,0
ember_a14f956305be.exe,2678868,7.37,6.276,338,2,0
ember_212da7ecb182.exe,29184,30.98,3.749,0,0,0
ember_2ae2c5a17038.exe,5003517,0.77,4.494,165,0,0
ember_f4bb0306d53a.exe,68096,29.81,3.573,1,0,0
ember_f303d1ebf78f.exe,2133744,10.35,5.081,10,0,0
ember_d1e69f2fd601.exe,20480,58.38,4.85,0,0,0
ember_346f4584851c.exe,367740,19.97,5.539,14,0,0
ember_9990f1a65a8f.exe,647168,15.68,3.949,158,0,0
ember_76412f736bd5.exe,1473624,2.25,6.263,124,1,0
ember_88093391ec7a.exe,5002153,0.64,4.397,8,0,0
ember_89f6d99d7efa.exe,20499,46.77,3.406,54,0,0
ember_6bfcf7ba7354.exe,4096,57.42,3.554,1,0,0
ember_d7993bcb1d5d.exe,1868456,22.18,5.299,381,1,0
ember_d8ef50da2722.exe,265904,12.2,5.211,199,2,0
ember_92fe3214f2fc.exe,14304,27.9,3.639,0,0,0
ember_c955466f368b.exe,1039784,12.25,5.313,157,2,0
ember_dc989bb0213b.exe,248296,28.68,4.747,201,2,0
ember_6cdc9e396614.exe,283668,26.48,5.406,179,1,0
ember_ed752e8ff756.exe,185967,31.48,5.037,215,1,0
ember_f5450da7bae9.exe,17920,21.93,4.317,1,0,0
ember_cf15b75603c9.exe,386560,22.44,3.657,1,0,0
ember_77305ad8c9da.exe,430806,16.21,0.71,0,0,0
ember_736e708ddc70.exe,3907326,0.56,7.304,22,1,0
ember_99bcbe2a545f.exe,13040,27.1,3.349,1,0,0
ember_6585ae14ff27.exe,10485497,0.74,4.358,120,2,0
ember_26d1b270e5ad.exe,799422,14.33,1.095,0,0,0
ember_0493f44f259d.exe,1785856,16.3,1.404,0,0,0
ember_e00a9337a06e.exe,708608,26.01,3.546,0,0,0
ember_9a5e1fdf6bc0.exe,3639348,1.31,4.932,135,2,0
ember_9851add18a1a.exe,524288,24.15,3.709,1,0,0
ember_0520ed92af39.exe,2048,67.77,3.01,1,0,0
ember_8bc8481159ab.exe,10479128,0.78,5.042,137,2,0
ember_b8437d5eae83.exe,320104,3.06,7.647,2,0,0
ember_fa3ef94f5406.exe,1470464,28.56,3.631,1,0,0
ember_0c45aef34440.exe,1388544,21.92,4.448,197,0,0
ember_bf22f3ba2297.exe,1456728,14.34,5.261,0,0,0
ember_440dc366964b.exe,31744,32.3,3.81,90,0,0
ember_90cbf1f3999c.exe,24576,74.03,4.848,10,0,0
ember_658dd396953c.exe,425304,17.37,5.607,202,2,0
ember_9fd8b7ead1fd.exe,6921239,8.67,1.105,0,0,0
ember_28fb46de0da9.exe,9728,31.73,3.342,1,0,0
ember_fa54c47937da.exe,19688,13.22,3.653,1,0,0
ember_285e23707ed6.exe,20807168,18.06,6.49,38,1,0
ember_a455079ddf7c.exe,133616,19.97,5.152,152,1,0
ember_6d2ba5f586f7.exe,12296,22.87,3.501,1,0,0
ember_c0ffcc12d800.exe,91648,14.27,4.489,1,0,0
ember_18e3a7824cad.exe,3353600,16.93,2.6,1,0,0
ember_ada6b9418475.exe,135168,19.92,4.91,87,0,0
ember_b358167d7f2f.exe,3400704,37.66,4.793,250,0,0
ember_ff5919402b88.exe,15872,31.99,2.25,0,0,0
ember_c0a67c8a1a0b.exe,28541752,0.64,4.497,233,2,0
ember_983948b034e2.exe,244660,22.72,4.676,120,2,0
ember_bf492900e66d.exe,45056,58.65,2.119,0,0,0
ember_38b41d1d56a4.exe,4915200,0.93,5.303,146,0,0
ember_2d81c30c7fb7.exe,28672,15.76,1.315,0,0,0
ember_0f62a45ee5da.exe,60728,19.21,3.462,82,1,0
ember_da4659d08574.exe,1251658,1.01,4.539,7,0,0
ember_05716632fff1.exe,842844,13.59,1.105,0,0,0
ember_a174cb2c7d45.exe,2394624,15.91,6.099,0,0,0
ember_ce60513ef0c5.exe,8192,17.91,5.193,0,0,0
ember_ede3283743a4.exe,122880,37.28,3.929,166,1,0
ember_f1287a7b14d2.exe,621620,18.63,3.955,367,1,0
ember_6bbad927d677.exe,312320,18.68,5.313,241,0,0
ember_926957e9f70c.exe,265744,11.55,4.686,118,1,0
ember_637664489de7.exe,9928263,15.44,1.876,0,0,0
ember_4b939ab156eb.exe,8752,20.69,4.066,0,0,0
ember_d8bddea87660.exe,839400,13.51,4.326,355,3,0
ember_fac39f222e8c.exe,219120,21.67,4.942,130,2,0
ember_c6bf183fabe8.exe,21504,19.41,3.508,1,0,0
ember_53d6adb9f31d.exe,569799,4.69,4.42,63,0,0
ember_1149da92e53f.exe,5324560,12.26,3.866,614,1,0
ember_85a6daf31047.exe,577576,15.99,5.471,855,1,0
ember_aa56b2a6b37f.exe,122880,1.21,7.959,0,0,0
ember_ffb2639d3fc3.exe,11264,48.72,4.152,29,0,0
ember_130d43e1094f.exe,803107,14.27,1.096,0,0,0
ember_16b8363b3680.exe,715138,11.64,5.285,161,0,0
ember_65af889fe3c4.exe,4472072,0.89,4.528,171,0,0
ember_2fc524cbd391.exe,5002522,1.16,4.359,120,2,0
ember_a85be59f9bcb.exe,791392,2.94,5.445,158,1,0
ember_c0064099f71b.exe,256816,16.5,4.12,1,0,0
ember_f8f7a6e98f5c.exe,446720,11.72,0.944,0,0,0
ember_492cf58f9938.exe,2489856,16.35,4.749,659,2,0
ember_dc25bc5b8601.exe,1607680,25.34,5.735,0,0,0
ember_b2d5e2292724.exe,680368,0.17,0.0,0,0,0
ember_4baf8cbd0b49.exe,2059745,8.79,3.925,128,0,0
ember_ac0d7eeffb63.exe,558592,26.59,3.695,1,0,0
ember_d0fe7ce97d58.exe,46592,43.32,4.535,74,0,0
ember_140493a4c981.exe,38400,25.15,4.832,164,0,0
ember_0c1b8388bc57.exe,41153,41.49,4.48,71,1,0
ember_89f3c1bfa88d.exe,290816,22.85,5.582,172,2,0
ember_fbfa57059b40.exe,807493,14.19,1.097,0,0,0
ember_8a975234dfc6.exe,13312,34.48,3.262,1,0,0
ember_0d610d243519.exe,788480,6.16,4.605,1,0,0
ember_0a801a9bd31a.exe,5000335,3.28,5.057,164,0,0
ember_51050f967f13.exe,823808,23.19,4.828,173,0,0
ember_a0d55bda2387.exe,58368,23.76,4.907,49,1,0
ember_8dc2d40ac54a.exe,45819,38.17,3.983,73,0,0
ember_9b9cf0531092.exe,576067,0.87,3.963,0,0,0
ember_cf33ac144b79.exe,31232,15.32,4.432,1,0,0
ember_a06a20721480.exe,539136,26.64,5.156,0,0,0
ember_8cde646c31ac.exe,1130840,92.05,1.844,0,0,0
ember_a2f77d0c93e2.exe,46592,5.07,6.893,26,0,0
ember_12e5a8a35cff.exe,90112,50.97,3.055,97,0,0
ember_95bf855f80e9.exe,3108864,7.9,4.941,1,0,0
ember_6a565bb00890.exe,580216,19.64,5.199,0,0,0
ember_7ed518ba4959.exe,482304,28.13,4.234,186,1,0
ember_f4dc9f228705.exe,157847,29.87,4.779,0,0,0
ember_0f490cc1ed7a.exe,364032,12.63,5.072,148,0,0
ember_dade7edfee84.exe,584885,3.57,4.689,38,0,0
ember_6c9a85e975fc.exe,194048,19.6,4.165,390,0,0
ember_a74e31ab4cd6.exe,136310,12.88,1.276,0,0,0
ember_3b1472cd4522.exe,476508,6.68,4.549,67,1,0
ember_1b71102dbdbe.exe,808293,14.17,1.097,0,0,0
ember_cb3e9a9b7c10.exe,73728,41.67,3.338,1,0,0
ember_fcf066f3e333.exe,26624,52.72,3.808,0,0,0
ember_0203a8551ebf.exe,1488624,2.59,4.35,120,2,0
ember_b0129bbff260.exe,6656,48.51,3.321,1,0,0
ember_9c3c1f9161da.exe,1848592,13.65,5.722,481,3,0
ember_4fdb940ad514.exe,9216,55.44,3.501,41,0,0
ember_3ab7c6138e5f.exe,16504320,23.25,5.523,0,0,0
ember_2157ce32142c.exe,381952,40.42,3.094,1,0,0
ember_f77afa640b8e.exe,7168,41.7,3.335,1,0,0
ember_efde0f9ce331.exe,27155,40.61,3.471,66,0,0
ember_4cefe31a7ccc.exe,13824,29.47,3.284,1,0,0
ember_349bbf6f025a.exe,7318,30.9,3.441,1,0,0
ember_e20022eac718.exe,1846049,10.3,5.864,324,1,0
ember_08995b9e80af.exe,4273232,12.89,6.265,691,1,0
ember_9d751c59de88.exe,450264,18.68,4.505,292,0,0
ember_8329c4416b27.exe,1454951,21.66,5.785,80,2,0
ember_7e514c789327.exe,2715172,5.5,5.232,1,0,0
ember_00f5f9425a2d.exe,22528,14.65,6.236,5,0,0
ember_f5d341fd0032.exe,1070352,34.37,4.436,168,1,0
ember_50eb32524ea8.exe,4096,27.59,1.035,0,0,0
ember_b3dca173c3d8.exe,16512,23.63,3.477,1,0,0
ember_5a354e9a93eb.exe,464376,19.82,4.021,1,0,0
ember_fc8518934885.exe,637992,9.46,5.513,195,1,0
ember_7d23c5096fc5.exe,123904,32.34,3.678,1,0,0
ember_c4b7a4cc7c91.exe,4343,53.03,1.865,0,0,0
ember_653a0d879b39.exe,311992,22.73,4.282,98,1,0
ember_99c65694bbe0.exe,992798,1.5,5.249,8,0,0
ember_0170f391564a.exe,2095616,19.13,5.007,245,1,0
ember_93963378fddd.exe,803217,14.26,1.096,0,0,0
ember_c21ec206d5b8.exe,3660904,18.79,4.491,158,2,0
ember_18e0a0ad96d6.exe,5001556,0.5,5.217,154,0,0
ember_27ab2d3418e4.exe,1291264,16.72,5.248,523,2,0
ember_2dc048a7f654.exe,1048365,29.84,5.363,165,0,0
ember_3f11a918e0e3.exe,2048,63.33,1.512,0,0,0
ember_65c4daa6e7e2.exe,1005568,30.89,4.11,1,0,0
ember_689b66f29bc4.exe,6656,48.8,3.248,1,0,0
ember_ed7ccd0b2618.exe,98304,23.43,4.995,4,0,0
ember_e273b653628a.exe,3145728,2.95,6.481,128,1,0
ember_3e438e25bf7e.exe,15997,28.84,1.777,0,0,0
ember_3927ca5f7d8a.exe,185968,31.48,5.037,215,1,0
ember_48dc2133a8cb.exe,174416,1.29,7.929,0,0,0
ember_4e7e31737488.exe,264032,11.16,5.453,81,1,0
ember_771506e89971.exe,1311232,15.2,5.201,17,0,0
ember_b3e89d26252b.exe,936120,25.42,4.9,162,0,0
ember_14474a72e5e8.exe,174416,1.56,7.913,0,0,0
ember_9c90a976aaea.exe,46325,45.85,4.352,34,0,0
ember_1032c02d54ec.exe,589864,13.51,5.722,195,1,0
ember_20202206cf46.exe,142340,8.98,5.521,108,1,0
ember_53fa60561452.exe,1536,90.3,0.576,1,0,0
ember_16bb06ebaa7a.exe,5002406,0.82,4.5,167,0,0
ember_644fbc53a1fa.exe,276480,19.71,4.976,121,2,0
ember_4654b69d1330.exe,6144,48.99,3.267,1,0,0
ember_0a9836f31deb.exe,173568,21.31,3.645,122,1,0
ember_f23700f35808.exe,807868,14.18,1.097,0,0,0
ember_1074a42773f1.exe,133120,33.99,4.832,0,0,0
ember_4cd5f1edff87.exe,395848,0.75,7.988,0,0,0
ember_71ad31ed0b23.exe,28007040,0.51,3.866,77,0,0
ember_105e4527547d.exe,51200,33.94,3.467,1,0,0
ember_717ad9912957.exe,836983,13.69,1.103,0,0,0
ember_5a8e06e843ac.exe,99320,33.84,4.82,89,0,0
ember_85baadf735af.exe,44544,19.97,4.16,118,1,0
ember_0b57e5021fcf.exe,1319936,1.29,6.152,1,0,0
ember_21e161754428.exe,402432,37.58,4.079,177,2,0
ember_c7d5029cd015.exe,320410,35.81,5.213,154,0,0
ember_17c7b23966c6.exe,964496,11.15,5.026,78,1,0
ember_ee61f1bcfedb.exe,2824439,1.58,4.622,135,2,0
ember_aa38afb75c36.exe,172560,16.45,4.575,23,0,0
ember_90d2b4f4101a.exe,666112,11.95,5.174,271,1,0
ember_9690ab6fafa7.exe,196096,20.63,5.472,4,0,0
ember_fdf96d9c281e.exe,409600,12.06,3.54,1,0,0
ember_2c47de152448.exe,1822208,1.58,6.259,125,0,0
ember_9a449b3ddc44.exe,155648,19.81,4.49,10,0,0
ember_a9dbbe991e65.exe,1721468,6.91,5.005,237,1,0
ember_eb014ed419f3.exe,17240,26.38,3.828,39,0,0
ember_097a9175cc42.exe,126768,18.51,5.265,51,0,0
ember_15d17cb08cee.exe,949448,21.88,4.911,344,2,0
ember_5e28fe5c5029.exe,1570261,14.85,1.259,0,0,0
ember_0deba1b54158.exe,37319,13.28,1.326,0,0,0
ember_4893590f5cf4.exe,7356416,10.84,5.345,1,0,0
ember_206a62740eac.exe,540350,26.21,1.82,0,0,0
ember_a97c045dd3db.exe,16384,88.06,3.239,1,0,0
ember_b0cf495b34c6.exe,270336,10.82,5.782,115,1,0
ember_4251b0380af8.exe,466536,26.39,3.614,1,0,0
ember_0498491e990e.exe,5001836,0.86,4.467,115,1,0
ember_aad81acd3540.exe,822784,24.56,3.436,163,1,0
ember_6b976ffbd051.exe,635904,5.12,5.526,80,2,0
ember_e5c026232c6f.exe,53934,29.29,4.21,0,0,0
ember_d4b1f9b8429e.exe,10484968,0.73,4.354,120,2,0
ember_6e3e6ded39db.exe,10485760,0.53,5.361,151,0,0
ember_52f4d670caea.exe,969728,16.27,5.606,475,4,0
ember_5bc52d9a4ba1.exe,30208,28.37,4.289,81,0,0
ember_701a9354bb83.exe,1651200,1.17,6.548,10,0,0
ember_b94bc8b2da96.exe,207947,5.02,5.131,168,1,0
ember_737bf5183c27.exe,14424632,26.08,5.369,204,0,0
ember_1633520df188.exe,367872,4.66,6.435,11,0,0
ember_fcaac80623ef.exe,807104,14.2,1.097,0,0,0
ember_1dd0d7798165.exe,1320960,6.25,4.578,81,0,0
ember_1cbce921222c.exe,8192,46.26,3.973,18,0,0
ember_3005b72f04b4.exe,5003254,0.78,5.009,154,0,0
ember_9d0e67d18d1c.exe,17920,24.32,4.153,29,1,0
ember_03af3acf7e60.exe,2560,64.77,3.736,0,0,0
ember_6dc7ac6f446a.exe,532992,24.62,3.06,1,0,0
ember_ea667aaffd58.exe,20216,38.14,3.823,0,0,0
ember_9792336ce841.exe,94828,14.74,0.905,0,0,0
ember_5f5e33de5516.exe,155648,20.96,4.882,220,2,0
ember_305e7fa32e6e.exe,13312,41.21,3.373,1,0,0
ember_df4f823d62ae.exe,12656,18.5,4.113,0,0,0
ember_0bd0c245ad11.exe,2232320,43.09,3.138,1,0,0
ember_270320cd2e13.exe,32768,56.03,3.379,1,0,0
ember_1818e250c428.exe,832000,12.85,4.839,350,0,0
ember_800b4641db28.exe,637992,9.46,5.513,195,1,0
ember_ff3d99c84b86.exe,828995,13.82,1.103,0,0,0
ember_0a81d7d38968.exe,1632624,3.4,5.518,121,1,0
ember_0e5f722b93aa.exe,32768,48.44,3.545,17,0,0
ember_5200351546bc.exe,57344,33.33,6.476,0,0,0
ember_9a61f6f559ea.exe,801267,14.3,1.095,0,0,0
ember_d124411a90cd.exe,258560,12.5,3.833,1,0,0
ember_ffa64eeca249.exe,1433600,34.55,4.215,7,0,0
ember_f9a5c6e3fb7b.exe,71680,26.41,2.934,0,0,0
ember_36fe36633de8.exe,761872,1.8,6.63,10,0,0
ember_80c79ec18c92.exe,262144,26.83,3.284,0,0,0
ember_99e64d6e9341.exe,4640544,7.78,5.098,334,2,0
ember_5fe969a34f3c.exe,1474511,8.46,5.766,4,1,0
ember_83a9385f5730.exe,2038272,29.89,4.589,1,0,0
ember_d3b8bb001e33.exe,2208957,15.37,5.785,547,2,0
ember_e35d02f875bb.exe,5000861,9.26,0.951,0,0,0
ember_ccba375acfef.exe,49152,43.51,3.287,1,0,0
ember_424d10f64b69.exe,16896,30.69,3.844,1,0,0
ember_930fecf7fb46.exe,1223408,1.32,5.489,157,0,0
ember_87dac0e48e1d.exe,208896,33.02,3.117,158,0,0
ember_b01ec38ab469.exe,3146008,14.53,4.78,69,1,0
ember_80bc7f785939.exe,539247,18.64,5.338,285,0,0
ember_01b71aaf96c8.exe,805466,14.22,1.097,0,0,0
ember_29f0b9da4dc4.exe,3322440,15.65,5.988,300,2,0
ember_3ec3a9783a91.exe,1185020,9.22,5.114,61,0,0
ember_3682692e522d.exe,375936,32.11,3.641,1,0,0
ember_106c629c7f15.exe,73216,25.21,3.797,1,0,0
ember_5a600a30a648.exe,1859584,6.11,4.475,1,0,0
ember_7744ba54e9a1.exe,270928,36.21,4.918,102,2,0
ember_4698302380d7.exe,8192,54.97,3.857,0,0,0
ember_970eb8b89e06.exe,1170568,13.51,2.159,171,0,0
ember_de62f9af78cf.exe,806583,14.2,1.097,0,0,0
ember_24b2c6d1e693.exe,298126,15.52,1.599,0,0,0
ember_2647c125e094.exe,540672,2.3,4.177,154,0,0
ember_42241cfd48a0.exe,1380864,29.14,5.665,210,0,0
ember_927367075699.exe,511281,3.77,6.243,125,0,0
ember_114921e645dc.exe,1155185,17.57,5.213,524,2,0
ember_2b96ca41656d.exe,96768,27.58,5.408,0,0,0
ember_16a3eebc9436.exe,600576,26.24,3.699,1,0,0
ember_c2e566b559e5.exe,5001450,3.17,6.028,376,3,0
ember_73b2ef9c9e12.exe,67280,51.0,2.165,0,0,0
ember_2346853f3416.exe,116232,24.16,4.086,1,0,0
ember_126ef4e914ad.exe,185344,15.93,3.876,204,2,0
ember_c01a92578219.exe,5000434,1.01,3.811,130,1,0
ember_409462c268af.exe,4096,93.53,0.0,0,0,0
ember_8f410576cace.exe,81923,31.79,4.631,56,0,0
ember_500482222206.exe,92160,12.68,1.176,0,0,0
ember_ebadcddcd013.exe,6848512,31.22,4.437,660,3,0
ember_bd7942f4db58.exe,1106432,20.06,2.598,1,0,0
